package	format	vectorisation	merge	time
readr	.txt	lapply	dplyr::bind_rows	0.763031005859375
readr	.txt	lapply	dplyr::bind_rows	0.788905143737793
readr	.txt	lapply	dplyr::bind_rows	0.805884838104248
readr	.txt	lapply	dplyr::bind_rows	0.789874076843262
readr	.txt	lapply	dplyr::bind_rows	0.767916917800903
readr	.txt	lapply	dplyr::bind_rows	0.780151128768921
readr	.txt	lapply	dplyr::bind_rows	0.788947820663452
readr	.txt	lapply	dplyr::bind_rows	0.774541139602661
readr	.txt	lapply	dplyr::bind_rows	0.722107887268066
readr	.txt	lapply	dplyr::bind_rows	0.720091104507446
readr	.txt	lapply	dplyr::bind_rows	0.731044054031372
readr	.txt	lapply	dplyr::bind_rows	0.774955987930298
readr	.txt	lapply	dplyr::bind_rows	0.888009071350098
readr	.txt	lapply	dplyr::bind_rows	0.766921043395996
readr	.txt	lapply	dplyr::bind_rows	0.739563941955566
readr	.txt	lapply	dplyr::bind_rows	0.729063987731934
readr	.txt	lapply	dplyr::bind_rows	0.769925117492676
readr	.txt	lapply	dplyr::bind_rows	0.764953851699829
readr	.txt	lapply	dplyr::bind_rows	0.771937131881714
readr	.txt	lapply	dplyr::bind_rows	0.796895027160645
readr	.txt	lapply	dplyr::bind_rows	0.798866033554077
readr	.txt	lapply	dplyr::bind_rows	0.764954090118408
readr	.txt	lapply	dplyr::bind_rows	0.708142042160034
readr	.txt	lapply	dplyr::bind_rows	0.696100950241089
readr	.txt	lapply	dplyr::bind_rows	0.716084003448486
readr	.txt	lapply	dplyr::bind_rows	0.765967845916748
readr	.txt	lapply	dplyr::bind_rows	0.781668186187744
readr	.txt	lapply	dplyr::bind_rows	0.77895712852478
readr	.txt	lapply	dplyr::bind_rows	0.766906976699829
readr	.txt	lapply	dplyr::bind_rows	0.771936893463135
readr	.txt	lapply	dplyr::bind_rows	0.726577043533325
readr	.txt	lapply	dplyr::bind_rows	0.879647970199585
readr	.txt	lapply	dplyr::bind_rows	0.767039060592651
readr	.txt	lapply	dplyr::bind_rows	0.801819086074829
readr	.txt	lapply	dplyr::bind_rows	0.777919769287109
readr	.txt	lapply	dplyr::bind_rows	0.730353116989136
readr	.txt	lapply	dplyr::bind_rows	0.714107036590576
readr	.txt	lapply	dplyr::bind_rows	0.833003997802734
readr	.txt	lapply	dplyr::bind_rows	0.737262964248657
readr	.txt	lapply	dplyr::bind_rows	0.758972883224487
readr	.txt	lapply	dplyr::bind_rows	0.821284055709839
readr	.txt	lapply	dplyr::bind_rows	0.800110101699829
readr	.txt	lapply	dplyr::bind_rows	0.769965887069702
readr	.txt	lapply	dplyr::bind_rows	0.761965036392212
readr	.txt	lapply	dplyr::bind_rows	0.765950918197632
readr	.txt	lapply	dplyr::bind_rows	0.777426958084106
readr	.txt	lapply	dplyr::bind_rows	0.778917074203491
readr	.txt	lapply	dplyr::bind_rows	0.787893056869507
readr	.txt	lapply	dplyr::bind_rows	0.776984930038452
readr	.txt	lapply	dplyr::bind_rows	0.761964082717896
readr	.txt	lapply	dplyr::bind_rows	0.755977869033814
readr	.txt	lapply	dplyr::bind_rows	0.785964012145996
readr	.txt	lapply	dplyr::bind_rows	0.79990291595459
readr	.txt	lapply	dplyr::bind_rows	0.791867017745972
readr	.txt	lapply	dplyr::bind_rows	0.774929046630859
readr	.txt	lapply	dplyr::bind_rows	0.766503810882568
readr	.txt	lapply	dplyr::bind_rows	0.76905107498169
readr	.txt	lapply	dplyr::bind_rows	0.784899950027466
readr	.txt	lapply	dplyr::bind_rows	0.777984142303467
readr	.txt	lapply	dplyr::bind_rows	0.774884939193726
readr	.txt	lapply	dplyr::bind_rows	0.784929990768433
readr	.txt	lapply	dplyr::bind_rows	0.78187894821167
readr	.txt	lapply	dplyr::bind_rows	0.770937919616699
readr	.txt	lapply	dplyr::bind_rows	0.752986192703247
readr	.txt	lapply	dplyr::bind_rows	0.71062183380127
readr	.txt	lapply	dplyr::bind_rows	0.85773515701294
readr	.txt	lapply	dplyr::bind_rows	0.756456851959229
readr	.txt	lapply	dplyr::bind_rows	0.786898136138916
readr	.txt	lapply	dplyr::bind_rows	0.753983020782471
readr	.txt	lapply	dplyr::bind_rows	0.769966840744019
readr	.txt	lapply	dplyr::bind_rows	0.726030111312866
readr	.txt	lapply	dplyr::bind_rows	0.728054046630859
readr	.txt	lapply	dplyr::bind_rows	0.759987831115723
readr	.txt	lapply	dplyr::bind_rows	0.754484176635742
readr	.txt	lapply	dplyr::bind_rows	0.728214979171753
readr	.txt	lapply	dplyr::bind_rows	0.716084003448486
readr	.txt	lapply	dplyr::bind_rows	0.720073938369751
readr	.txt	lapply	dplyr::bind_rows	0.739052057266235
readr	.txt	lapply	dplyr::bind_rows	0.759938955307007
readr	.txt	lapply	dplyr::bind_rows	0.773945808410645
readr	.txt	lapply	dplyr::bind_rows	0.773439168930054
readr	.txt	lapply	dplyr::bind_rows	0.771939039230347
readr	.txt	lapply	dplyr::bind_rows	0.791879892349243
readr	.txt	lapply	dplyr::bind_rows	0.720113039016724
readr	.txt	lapply	dplyr::bind_rows	0.705115079879761
readr	.txt	lapply	dplyr::bind_rows	0.700173854827881
data.table	.txt	lapply	dplyr::bind_rows	0.759158134460449
data.table	.txt	lapply	dplyr::bind_rows	0.725064039230347
data.table	.txt	lapply	dplyr::bind_rows	0.705118894577026
data.table	.txt	lapply	dplyr::bind_rows	0.728080034255981
data.table	.txt	lapply	dplyr::bind_rows	0.744009017944336
data.table	.txt	lapply	dplyr::bind_rows	0.759017944335938
data.table	.txt	lapply	dplyr::bind_rows	0.791924953460693
data.table	.txt	lapply	dplyr::bind_rows	0.768913984298706
data.table	.txt	lapply	dplyr::bind_rows	0.772933006286621
data.table	.txt	lapply	dplyr::bind_rows	0.778917074203491
data.table	.txt	lapply	dplyr::bind_rows	0.773962020874023
data.table	.txt	lapply	dplyr::bind_rows	0.799830913543701
data.table	.txt	lapply	dplyr::bind_rows	0.807837009429932
data.table	.txt	lapply	dplyr::bind_rows	0.780914068222046
data.table	.txt	lapply	dplyr::bind_rows	0.763031005859375
data.table	.txt	lapply	dplyr::bind_rows	0.788905143737793
data.table	.txt	lapply	dplyr::bind_rows	0.805884838104248
data.table	.txt	lapply	dplyr::bind_rows	0.789874076843262
data.table	.txt	lapply	dplyr::bind_rows	0.767916917800903
data.table	.txt	lapply	dplyr::bind_rows	0.780151128768921
data.table	.txt	lapply	dplyr::bind_rows	0.788947820663452
data.table	.txt	lapply	dplyr::bind_rows	0.774541139602661
data.table	.txt	lapply	dplyr::bind_rows	0.722107887268066
data.table	.txt	lapply	dplyr::bind_rows	0.720091104507446
data.table	.txt	lapply	dplyr::bind_rows	0.731044054031372
data.table	.txt	lapply	dplyr::bind_rows	0.774955987930298
data.table	.txt	lapply	dplyr::bind_rows	0.888009071350098
data.table	.txt	lapply	dplyr::bind_rows	0.766921043395996
data.table	.txt	lapply	dplyr::bind_rows	0.739563941955566
data.table	.txt	lapply	dplyr::bind_rows	0.729063987731934
data.table	.txt	lapply	dplyr::bind_rows	0.769925117492676
data.table	.txt	lapply	dplyr::bind_rows	0.764953851699829
data.table	.txt	lapply	dplyr::bind_rows	0.771937131881714
data.table	.txt	lapply	dplyr::bind_rows	0.796895027160645
data.table	.txt	lapply	dplyr::bind_rows	0.798866033554077
data.table	.txt	lapply	dplyr::bind_rows	0.764954090118408
data.table	.txt	lapply	dplyr::bind_rows	0.708142042160034
data.table	.txt	lapply	dplyr::bind_rows	0.696100950241089
data.table	.txt	lapply	dplyr::bind_rows	0.716084003448486
data.table	.txt	lapply	dplyr::bind_rows	0.765967845916748
data.table	.txt	lapply	dplyr::bind_rows	0.781668186187744
data.table	.txt	lapply	dplyr::bind_rows	0.77895712852478
data.table	.txt	lapply	dplyr::bind_rows	0.766906976699829
data.table	.txt	lapply	dplyr::bind_rows	0.771936893463135
data.table	.txt	lapply	dplyr::bind_rows	0.726577043533325
data.table	.txt	lapply	dplyr::bind_rows	0.879647970199585
data.table	.txt	lapply	dplyr::bind_rows	0.767039060592651
data.table	.txt	lapply	dplyr::bind_rows	0.801819086074829
data.table	.txt	lapply	dplyr::bind_rows	0.777919769287109
data.table	.txt	lapply	dplyr::bind_rows	0.730353116989136
data.table	.txt	lapply	dplyr::bind_rows	0.714107036590576
data.table	.txt	lapply	dplyr::bind_rows	0.833003997802734
data.table	.txt	lapply	dplyr::bind_rows	0.737262964248657
data.table	.txt	lapply	dplyr::bind_rows	0.758972883224487
data.table	.txt	lapply	dplyr::bind_rows	0.821284055709839
data.table	.txt	lapply	dplyr::bind_rows	0.800110101699829
data.table	.txt	lapply	dplyr::bind_rows	0.769965887069702
data.table	.txt	lapply	dplyr::bind_rows	0.761965036392212
data.table	.txt	lapply	dplyr::bind_rows	0.765950918197632
data.table	.txt	lapply	dplyr::bind_rows	0.777426958084106
data.table	.txt	lapply	dplyr::bind_rows	0.778917074203491
data.table	.txt	lapply	dplyr::bind_rows	0.787893056869507
data.table	.txt	lapply	dplyr::bind_rows	0.776984930038452
data.table	.txt	lapply	dplyr::bind_rows	0.761964082717896
data.table	.txt	lapply	dplyr::bind_rows	0.755977869033814
data.table	.txt	lapply	dplyr::bind_rows	0.785964012145996
data.table	.txt	lapply	dplyr::bind_rows	0.79990291595459
data.table	.txt	lapply	dplyr::bind_rows	0.791867017745972
data.table	.txt	lapply	dplyr::bind_rows	0.774929046630859
data.table	.txt	lapply	dplyr::bind_rows	0.766503810882568
data.table	.txt	lapply	dplyr::bind_rows	0.76905107498169
data.table	.txt	lapply	dplyr::bind_rows	0.784899950027466
data.table	.txt	lapply	dplyr::bind_rows	0.777984142303467
data.table	.txt	lapply	dplyr::bind_rows	0.774884939193726
data.table	.txt	lapply	dplyr::bind_rows	0.784929990768433
data.table	.txt	lapply	dplyr::bind_rows	0.78187894821167
data.table	.txt	lapply	dplyr::bind_rows	0.770937919616699
data.table	.txt	lapply	dplyr::bind_rows	0.752986192703247
data.table	.txt	lapply	dplyr::bind_rows	0.71062183380127
data.table	.txt	lapply	dplyr::bind_rows	0.85773515701294
data.table	.txt	lapply	dplyr::bind_rows	0.756456851959229
data.table	.txt	lapply	dplyr::bind_rows	0.786898136138916
data.table	.txt	lapply	dplyr::bind_rows	0.753983020782471
data.table	.txt	lapply	dplyr::bind_rows	0.769966840744019
data.table	.txt	lapply	dplyr::bind_rows	0.726030111312866
data.table	.txt	lapply	dplyr::bind_rows	0.728054046630859
data.table	.txt	lapply	dplyr::bind_rows	0.759987831115723
data.table	.txt	lapply	dplyr::bind_rows	0.754484176635742
data.table	.txt	lapply	dplyr::bind_rows	0.728214979171753
data.table	.txt	lapply	dplyr::bind_rows	0.716084003448486
data.table	.txt	lapply	dplyr::bind_rows	0.720073938369751
data.table	.txt	lapply	dplyr::bind_rows	0.739052057266235
data.table	.txt	lapply	dplyr::bind_rows	0.759938955307007
data.table	.txt	lapply	dplyr::bind_rows	0.773945808410645
data.table	.txt	lapply	dplyr::bind_rows	0.773439168930054
data.table	.txt	lapply	dplyr::bind_rows	0.771939039230347
data.table	.txt	lapply	dplyr::bind_rows	0.791879892349243
data.table	.txt	lapply	dplyr::bind_rows	0.720113039016724
data.table	.txt	lapply	dplyr::bind_rows	0.705115079879761
data.table	.txt	lapply	dplyr::bind_rows	0.700173854827881
base	.csv	purrr::map	dplyr::bind_rows	0.186499834060669
base	.csv	purrr::map	dplyr::bind_rows	0.17956018447876
base	.csv	purrr::map	dplyr::bind_rows	0.172061920166016
base	.csv	purrr::map	dplyr::bind_rows	0.182384967803955
base	.csv	purrr::map	dplyr::bind_rows	0.178579092025757
base	.csv	purrr::map	dplyr::bind_rows	0.177106142044067
base	.csv	purrr::map	dplyr::bind_rows	0.176357984542847
base	.csv	purrr::map	dplyr::bind_rows	0.184144020080566
base	.csv	purrr::map	dplyr::bind_rows	0.176512956619263
base	.csv	purrr::map	dplyr::bind_rows	0.176541805267334
base	.csv	purrr::map	dplyr::bind_rows	0.185904026031494
base	.csv	purrr::map	dplyr::bind_rows	0.17995810508728
base	.csv	purrr::map	dplyr::bind_rows	0.164608001708984
base	.csv	purrr::map	dplyr::bind_rows	0.16256308555603
base	.csv	purrr::map	dplyr::bind_rows	0.160048007965088
base	.csv	purrr::map	dplyr::bind_rows	0.156622886657715
base	.csv	purrr::map	dplyr::bind_rows	0.154544115066528
base	.csv	purrr::map	dplyr::bind_rows	0.151594877243042
base	.csv	purrr::map	dplyr::bind_rows	0.158030986785889
base	.csv	purrr::map	dplyr::bind_rows	0.146146059036255
base	.csv	purrr::map	dplyr::bind_rows	0.145609855651855
base	.csv	purrr::map	dplyr::bind_rows	0.1441330909729
base	.csv	purrr::map	dplyr::bind_rows	0.142579078674316
base	.csv	purrr::map	dplyr::bind_rows	0.137505054473877
base	.csv	purrr::map	dplyr::bind_rows	0.150937795639038
base	.csv	purrr::map	dplyr::bind_rows	0.142621994018555
base	.csv	purrr::map	dplyr::bind_rows	0.146602153778076
base	.csv	purrr::map	dplyr::bind_rows	0.138624906539917
base	.csv	purrr::map	dplyr::bind_rows	0.146765947341919
base	.csv	purrr::map	dplyr::bind_rows	0.138629198074341
base	.csv	purrr::map	dplyr::bind_rows	0.137673854827881
base	.csv	purrr::map	dplyr::bind_rows	0.138023138046265
base	.csv	purrr::map	dplyr::bind_rows	0.141611814498901
base	.csv	purrr::map	dplyr::bind_rows	0.139665126800537
base	.csv	purrr::map	dplyr::bind_rows	0.134088039398193
base	.csv	purrr::map	dplyr::bind_rows	0.141462802886963
base	.csv	purrr::map	dplyr::bind_rows	0.141710996627808
base	.csv	purrr::map	dplyr::bind_rows	0.151280164718628
base	.csv	purrr::map	dplyr::bind_rows	0.139997005462646
base	.csv	purrr::map	dplyr::bind_rows	0.139518976211548
base	.csv	purrr::map	dplyr::bind_rows	0.138633966445923
base	.csv	purrr::map	dplyr::bind_rows	0.13800311088562
base	.csv	purrr::map	dplyr::bind_rows	0.14261794090271
base	.csv	purrr::map	dplyr::bind_rows	0.138629913330078
base	.csv	purrr::map	dplyr::bind_rows	0.13464093208313
base	.csv	purrr::map	dplyr::bind_rows	0.135637044906616
base	.csv	purrr::map	dplyr::bind_rows	0.134281158447266
base	.csv	purrr::map	dplyr::bind_rows	0.142639875411987
base	.csv	purrr::map	dplyr::bind_rows	0.140147924423218
base	.csv	purrr::map	dplyr::bind_rows	0.141022205352783
base	.csv	purrr::map	dplyr::bind_rows	0.132349967956543
base	.csv	purrr::map	dplyr::bind_rows	0.142267942428589
base	.csv	purrr::map	dplyr::bind_rows	0.133074998855591
base	.csv	purrr::map	dplyr::bind_rows	0.139523029327393
base	.csv	purrr::map	dplyr::bind_rows	0.13364315032959
base	.csv	purrr::map	dplyr::bind_rows	0.134639978408813
base	.csv	purrr::map	dplyr::bind_rows	0.134667158126831
base	.csv	purrr::map	dplyr::bind_rows	0.146100997924805
base	.csv	purrr::map	dplyr::bind_rows	0.138131141662598
base	.csv	purrr::map	dplyr::bind_rows	0.138633966445923
base	.csv	purrr::map	dplyr::bind_rows	0.140706062316895
base	.csv	purrr::map	dplyr::bind_rows	0.137630939483643
base	.csv	purrr::map	dplyr::bind_rows	0.138587951660156
base	.csv	purrr::map	dplyr::bind_rows	0.136635065078735
base	.csv	purrr::map	dplyr::bind_rows	0.134649991989136
base	.csv	purrr::map	dplyr::bind_rows	0.134641885757446
base	.csv	purrr::map	dplyr::bind_rows	0.134639978408813
base	.csv	purrr::map	dplyr::bind_rows	0.145611047744751
base	.csv	purrr::map	dplyr::bind_rows	0.14067006111145
base	.csv	purrr::map	dplyr::bind_rows	0.138849973678589
base	.csv	purrr::map	dplyr::bind_rows	0.137633085250855
base	.csv	purrr::map	dplyr::bind_rows	0.138624906539917
base	.csv	purrr::map	dplyr::bind_rows	0.135632038116455
base	.csv	purrr::map	dplyr::bind_rows	0.135607004165649
base	.csv	purrr::map	dplyr::bind_rows	0.133642911911011
base	.csv	purrr::map	dplyr::bind_rows	0.135637044906616
base	.csv	purrr::map	dplyr::bind_rows	0.141623020172119
base	.csv	purrr::map	dplyr::bind_rows	0.135637998580933
base	.csv	purrr::map	dplyr::bind_rows	0.134660005569458
base	.csv	purrr::map	dplyr::bind_rows	0.135177850723267
base	.csv	purrr::map	dplyr::bind_rows	0.137633085250855
base	.csv	purrr::map	dplyr::bind_rows	0.137630939483643
base	.csv	purrr::map	dplyr::bind_rows	0.139626026153564
base	.csv	purrr::map	dplyr::bind_rows	0.137632131576538
base	.csv	purrr::map	dplyr::bind_rows	0.138628959655762
base	.csv	purrr::map	dplyr::bind_rows	0.135181903839111
base	.csv	purrr::map	dplyr::bind_rows	0.14261794090271
base	.csv	purrr::map	dplyr::bind_rows	0.133669137954712
base	.csv	purrr::map	dplyr::bind_rows	0.134836912155151
base	.csv	purrr::map	dplyr::bind_rows	0.138631105422974
base	.csv	purrr::map	dplyr::bind_rows	0.138216972351074
base	.csv	purrr::map	dplyr::bind_rows	0.138642072677612
base	.csv	purrr::map	dplyr::bind_rows	0.137627840042114
base	.csv	purrr::map	dplyr::bind_rows	0.138586044311523
base	.csv	purrr::map	dplyr::bind_rows	0.138667106628418
base	.csv	purrr::map	dplyr::bind_rows	0.138628959655762
base	.csv	purrr::map	dplyr::bind_rows	0.145572900772095
base	.csv	purrr::map	dplyr::bind_rows	0.134665966033936
base	.csv	purrr::map	dplyr::bind_rows	0.134648084640503
base	.csv	purrr::map	dplyr::bind_rows	0.137887001037598
readr	.csv	purrr::map	dplyr::bind_rows	0.150146007537842
readr	.csv	purrr::map	dplyr::bind_rows	0.142616987228394
readr	.csv	purrr::map	dplyr::bind_rows	0.141618967056274
readr	.csv	purrr::map	dplyr::bind_rows	0.143622159957886
readr	.csv	purrr::map	dplyr::bind_rows	0.14261794090271
readr	.csv	purrr::map	dplyr::bind_rows	0.157026052474976
readr	.csv	purrr::map	dplyr::bind_rows	0.153589010238647
readr	.csv	purrr::map	dplyr::bind_rows	0.145669937133789
readr	.csv	purrr::map	dplyr::bind_rows	0.142592191696167
readr	.csv	purrr::map	dplyr::bind_rows	0.143492937088013
readr	.csv	purrr::map	dplyr::bind_rows	0.141627073287964
readr	.csv	purrr::map	dplyr::bind_rows	0.142618894577026
readr	.csv	purrr::map	dplyr::bind_rows	0.139626026153564
readr	.csv	purrr::map	dplyr::bind_rows	0.138400077819824
readr	.csv	purrr::map	dplyr::bind_rows	0.137665987014771
readr	.csv	purrr::map	dplyr::bind_rows	0.146114826202393
readr	.csv	purrr::map	dplyr::bind_rows	0.13962721824646
readr	.csv	purrr::map	dplyr::bind_rows	0.139662981033325
readr	.csv	purrr::map	dplyr::bind_rows	0.138100862503052
readr	.csv	purrr::map	dplyr::bind_rows	0.138521909713745
readr	.csv	purrr::map	dplyr::bind_rows	0.138654947280884
readr	.csv	purrr::map	dplyr::bind_rows	0.138629198074341
readr	.csv	purrr::map	dplyr::bind_rows	0.137631893157959
readr	.csv	purrr::map	dplyr::bind_rows	0.138628959655762
readr	.csv	purrr::map	dplyr::bind_rows	0.147605180740356
readr	.csv	purrr::map	dplyr::bind_rows	0.138136863708496
readr	.csv	purrr::map	dplyr::bind_rows	0.142619132995605
readr	.csv	purrr::map	dplyr::bind_rows	0.137707948684692
readr	.csv	purrr::map	dplyr::bind_rows	0.138589859008789
readr	.csv	purrr::map	dplyr::bind_rows	0.137632131576538
readr	.csv	purrr::map	dplyr::bind_rows	0.139662027359009
readr	.csv	purrr::map	dplyr::bind_rows	0.139634847640991
readr	.csv	purrr::map	dplyr::bind_rows	0.138625144958496
readr	.csv	purrr::map	dplyr::bind_rows	0.137852907180786
readr	.csv	purrr::map	dplyr::bind_rows	0.145610094070435
readr	.csv	purrr::map	dplyr::bind_rows	0.134677886962891
readr	.csv	purrr::map	dplyr::bind_rows	0.134643077850342
readr	.csv	purrr::map	dplyr::bind_rows	0.135639905929565
readr	.csv	purrr::map	dplyr::bind_rows	0.14081597328186
readr	.csv	purrr::map	dplyr::bind_rows	0.137631177902222
readr	.csv	purrr::map	dplyr::bind_rows	0.138635873794556
readr	.csv	purrr::map	dplyr::bind_rows	0.138615131378174
readr	.csv	purrr::map	dplyr::bind_rows	0.137642860412598
readr	.csv	purrr::map	dplyr::bind_rows	0.146615028381348
readr	.csv	purrr::map	dplyr::bind_rows	0.137629985809326
readr	.csv	purrr::map	dplyr::bind_rows	0.139626979827881
readr	.csv	purrr::map	dplyr::bind_rows	0.137625932693481
readr	.csv	purrr::map	dplyr::bind_rows	0.138592004776001
readr	.csv	purrr::map	dplyr::bind_rows	0.135672092437744
readr	.csv	purrr::map	dplyr::bind_rows	0.135011911392212
readr	.csv	purrr::map	dplyr::bind_rows	0.135122060775757
readr	.csv	purrr::map	dplyr::bind_rows	0.134639978408813
readr	.csv	purrr::map	dplyr::bind_rows	0.134642124176025
readr	.csv	purrr::map	dplyr::bind_rows	0.150596857070923
readr	.csv	purrr::map	dplyr::bind_rows	0.137632131576538
readr	.csv	purrr::map	dplyr::bind_rows	0.138628959655762
readr	.csv	purrr::map	dplyr::bind_rows	0.138628959655762
readr	.csv	purrr::map	dplyr::bind_rows	0.137630939483643
readr	.csv	purrr::map	dplyr::bind_rows	0.135868072509766
readr	.csv	purrr::map	dplyr::bind_rows	0.13464093208313
readr	.csv	purrr::map	dplyr::bind_rows	0.138192176818848
readr	.csv	purrr::map	dplyr::bind_rows	0.134639024734497
readr	.csv	purrr::map	dplyr::bind_rows	0.152499914169312
readr	.csv	purrr::map	dplyr::bind_rows	0.138206958770752
readr	.csv	purrr::map	dplyr::bind_rows	0.138817071914673
readr	.csv	purrr::map	dplyr::bind_rows	0.138598918914795
readr	.csv	purrr::map	dplyr::bind_rows	0.137638092041016
readr	.csv	purrr::map	dplyr::bind_rows	0.141403913497925
readr	.csv	purrr::map	dplyr::bind_rows	0.139632940292358
readr	.csv	purrr::map	dplyr::bind_rows	0.137947082519531
readr	.csv	purrr::map	dplyr::bind_rows	0.138631105422974
readr	.csv	purrr::map	dplyr::bind_rows	0.138689041137695
readr	.csv	purrr::map	dplyr::bind_rows	0.146892070770264
readr	.csv	purrr::map	dplyr::bind_rows	0.138628959655762
readr	.csv	purrr::map	dplyr::bind_rows	0.139286994934082
readr	.csv	purrr::map	dplyr::bind_rows	0.137630939483643
readr	.csv	purrr::map	dplyr::bind_rows	0.139012098312378
readr	.csv	purrr::map	dplyr::bind_rows	0.138628959655762
readr	.csv	purrr::map	dplyr::bind_rows	0.138005018234253
readr	.csv	purrr::map	dplyr::bind_rows	0.143615961074829
readr	.csv	purrr::map	dplyr::bind_rows	0.13866400718689
readr	.csv	purrr::map	dplyr::bind_rows	0.138596057891846
readr	.csv	purrr::map	dplyr::bind_rows	0.147605895996094
readr	.csv	purrr::map	dplyr::bind_rows	0.138628005981445
readr	.csv	purrr::map	dplyr::bind_rows	0.137051105499268
readr	.csv	purrr::map	dplyr::bind_rows	0.134639978408813
readr	.csv	purrr::map	dplyr::bind_rows	0.134639978408813
readr	.csv	purrr::map	dplyr::bind_rows	0.134543895721436
readr	.csv	purrr::map	dplyr::bind_rows	0.135603189468384
readr	.csv	purrr::map	dplyr::bind_rows	0.138676881790161
readr	.csv	purrr::map	dplyr::bind_rows	0.139107942581177
readr	.csv	purrr::map	dplyr::bind_rows	0.144613981246948
readr	.csv	purrr::map	dplyr::bind_rows	0.140624046325684
readr	.csv	purrr::map	dplyr::bind_rows	0.138633012771606
readr	.csv	purrr::map	dplyr::bind_rows	0.138844013214111
readr	.csv	purrr::map	dplyr::bind_rows	0.137629985809326
readr	.csv	purrr::map	dplyr::bind_rows	0.139626979827881
readr	.csv	purrr::map	dplyr::bind_rows	0.138631105422974
readr	.csv	purrr::map	dplyr::bind_rows	0.137630939483643
readr	.csv	purrr::map	dplyr::bind_rows	0.138629913330078
data.table	.csv	purrr::map	dplyr::bind_rows	0.17756986618042
data.table	.csv	purrr::map	dplyr::bind_rows	0.161523103713989
data.table	.csv	purrr::map	dplyr::bind_rows	0.161595821380615
data.table	.csv	purrr::map	dplyr::bind_rows	0.164292097091675
data.table	.csv	purrr::map	dplyr::bind_rows	0.170282125473022
data.table	.csv	purrr::map	dplyr::bind_rows	0.17949390411377
data.table	.csv	purrr::map	dplyr::bind_rows	0.167552947998047
data.table	.csv	purrr::map	dplyr::bind_rows	0.162600040435791
data.table	.csv	purrr::map	dplyr::bind_rows	0.162568092346191
data.table	.csv	purrr::map	dplyr::bind_rows	0.170540809631348
data.table	.csv	purrr::map	dplyr::bind_rows	0.161568164825439
data.table	.csv	purrr::map	dplyr::bind_rows	0.158803939819336
data.table	.csv	purrr::map	dplyr::bind_rows	0.157577991485596
data.table	.csv	purrr::map	dplyr::bind_rows	0.165556907653809
data.table	.csv	purrr::map	dplyr::bind_rows	0.158510208129883
data.table	.csv	purrr::map	dplyr::bind_rows	0.156581878662109
data.table	.csv	purrr::map	dplyr::bind_rows	0.161533117294312
data.table	.csv	purrr::map	dplyr::bind_rows	0.157577991485596
data.table	.csv	purrr::map	dplyr::bind_rows	0.166554927825928
data.table	.csv	purrr::map	dplyr::bind_rows	0.156581878662109
data.table	.csv	purrr::map	dplyr::bind_rows	0.158575057983398
data.table	.csv	purrr::map	dplyr::bind_rows	0.158611059188843
data.table	.csv	purrr::map	dplyr::bind_rows	0.174532890319824
data.table	.csv	purrr::map	dplyr::bind_rows	0.157577991485596
data.table	.csv	purrr::map	dplyr::bind_rows	0.157577991485596
data.table	.csv	purrr::map	dplyr::bind_rows	0.157578945159912
data.table	.csv	purrr::map	dplyr::bind_rows	0.160580158233643
data.table	.csv	purrr::map	dplyr::bind_rows	0.251282930374146
data.table	.csv	purrr::map	dplyr::bind_rows	0.152594089508057
data.table	.csv	purrr::map	dplyr::bind_rows	0.153586864471436
data.table	.csv	purrr::map	dplyr::bind_rows	0.152594089508057
data.table	.csv	purrr::map	dplyr::bind_rows	0.160582065582275
data.table	.csv	purrr::map	dplyr::bind_rows	0.1575767993927
data.table	.csv	purrr::map	dplyr::bind_rows	0.15612006187439
data.table	.csv	purrr::map	dplyr::bind_rows	0.157577991485596
data.table	.csv	purrr::map	dplyr::bind_rows	0.162197113037109
data.table	.csv	purrr::map	dplyr::bind_rows	0.163257837295532
data.table	.csv	purrr::map	dplyr::bind_rows	0.157315969467163
data.table	.csv	purrr::map	dplyr::bind_rows	0.160571098327637
data.table	.csv	purrr::map	dplyr::bind_rows	0.159573078155518
data.table	.csv	purrr::map	dplyr::bind_rows	0.168546915054321
data.table	.csv	purrr::map	dplyr::bind_rows	0.156583070755005
data.table	.csv	purrr::map	dplyr::bind_rows	0.157955884933472
data.table	.csv	purrr::map	dplyr::bind_rows	0.156958103179932
data.table	.csv	purrr::map	dplyr::bind_rows	0.157580852508545
data.table	.csv	purrr::map	dplyr::bind_rows	0.164998054504395
data.table	.csv	purrr::map	dplyr::bind_rows	0.157577991485596
data.table	.csv	purrr::map	dplyr::bind_rows	0.155977964401245
data.table	.csv	purrr::map	dplyr::bind_rows	0.15857720375061
data.table	.csv	purrr::map	dplyr::bind_rows	0.162961959838867
data.table	.csv	purrr::map	dplyr::bind_rows	0.156580924987793
data.table	.csv	purrr::map	dplyr::bind_rows	0.159615039825439
data.table	.csv	purrr::map	dplyr::bind_rows	0.156579971313477
data.table	.csv	purrr::map	dplyr::bind_rows	0.156882047653198
data.table	.csv	purrr::map	dplyr::bind_rows	0.163568019866943
data.table	.csv	purrr::map	dplyr::bind_rows	0.155632019042969
data.table	.csv	purrr::map	dplyr::bind_rows	0.157167911529541
data.table	.csv	purrr::map	dplyr::bind_rows	0.157577991485596
data.table	.csv	purrr::map	dplyr::bind_rows	0.163599014282227
data.table	.csv	purrr::map	dplyr::bind_rows	0.157723903656006
