# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=109533377
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=draws_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,L_u.1.1,L_u.2.1,L_u.3.1,L_u.1.2,L_u.2.2,L_u.3.2,L_u.1.3,L_u.2.3,L_u.3.3,sigma_u.1,sigma_u.2,sigma_u.3,sigma,z_u.1.1,z_u.2.1,z_u.3.1,z_u.4.1,z_u.5.1,z_u.6.1,z_u.7.1,z_u.8.1,z_u.9.1,z_u.10.1,z_u.11.1,z_u.12.1,z_u.1.2,z_u.2.2,z_u.3.2,z_u.4.2,z_u.5.2,z_u.6.2,z_u.7.2,z_u.8.2,z_u.9.2,z_u.10.2,z_u.11.2,z_u.12.2,z_u.1.3,z_u.2.3,z_u.3.3,z_u.4.3,z_u.5.3,z_u.6.3,z_u.7.3,z_u.8.3,z_u.9.3,z_u.10.3,z_u.11.3,z_u.12.3,u.1.1,u.2.1,u.3.1,u.4.1,u.5.1,u.6.1,u.7.1,u.8.1,u.9.1,u.10.1,u.11.1,u.12.1,u.1.2,u.2.2,u.3.2,u.4.2,u.5.2,u.6.2,u.7.2,u.8.2,u.9.2,u.10.2,u.11.2,u.12.2,u.1.3,u.2.3,u.3.3,u.4.3,u.5.3,u.6.3,u.7.3,u.8.3,u.9.3,u.10.3,u.11.3,u.12.3
-2247.24,0.800544,0.00179561,10,1023,0,2282.28,1.86236,14.6669,13.8487,1,0.901155,0.302198,0,0.433498,-0.754689,0,0,0.582341,11.4491,14.7761,1.45111,1.32049,0.500403,0.582542,0.735811,0.925849,1.21925,1.53959,1.80079,1.80442,1.56158,1.20743,0.808635,0.570202,0.151258,-0.539451,0.388396,-0.716219,-0.786329,0.0613812,1.0032,-1.07449,-0.52809,-0.983093,1.08697,0.531001,1.18582,-1.00435,1.10011,0.232396,1.33826,-0.873255,-0.1028,-1.39505,-1.05656,0.829037,0.240567,0.284632,5.72918,6.6696,8.4244,10.6002,13.9593,17.627,20.6174,20.659,17.8787,13.824,9.25817,6.52832,7.63201,4.30147,12.2856,7.74053,11.1982,20.8937,30.4044,17.1443,17.4107,9.7805,17.7299,10.9938,1.05586,-0.00248381,0.826961,1.38675,2.5267,-0.130012,-0.395833,0.789122,0.370279,2.30668,-0.632491,-0.0909471
-2239.94,0.994156,0.00187545,10,1023,0,2260.97,2.33909,14.8662,13.0332,1,0.864644,-0.56069,0,0.502386,-0.145493,0,0,0.815143,15.5063,18.9217,3.79758,1.29355,0.33426,0.402981,0.506518,0.653093,0.875713,1.11063,1.30399,1.30094,1.12309,0.86858,0.5684,0.392599,0.36242,-0.374427,0.865901,0.445113,-1.16021,0.595204,-0.0530961,-0.0613486,-0.479992,-0.155975,-0.245043,-0.0672456,0.939547,-0.94645,1.71368,0.327147,0.738552,0.200318,-1.13523,-0.759061,0.530921,0.936305,0.0959064,-0.1758,5.18313,6.24875,7.85422,10.1271,13.5791,17.2218,20.22,20.1728,17.4149,13.4685,8.81379,6.08776,8.91385,3.0337,16.5182,14.9162,3.2982,23.8286,20.8292,20.701,13.8115,12.7278,6.96997,5.78391,1.99647,-3.58098,3.74788,-0.623837,1.06266,-2.0736,-6.26139,-5.08589,-0.482638,1.13514,-0.777999,-1.343
-2242.91,0.997737,0.00287648,10,1023,0,2258.24,3.47278,14.7042,11.3488,1,0.93886,0.524505,0,0.344299,-0.389273,0,0,0.757207,13.1777,16.6708,2.26312,1.29551,0.312298,0.39163,0.518068,0.684558,0.941525,1.2197,1.44366,1.44756,1.23804,0.932528,0.584915,0.378857,0.745914,0.16306,0.371817,-0.996609,-0.153103,-0.156774,0.846805,-0.976414,0.0674834,-0.300527,1.18088,0.0836334,-0.998715,-1.11332,-0.753889,-0.691456,1.69977,1.37664,-0.0336895,0.70814,-1.03115,-0.402276,-1.73392,-1.42569,4.11536,5.16077,6.82692,9.02087,12.4071,16.0728,19.024,19.0755,16.3145,12.2885,7.70782,4.99245,9.16929,7.06553,10.2427,4.9941,13.8575,18.1903,27.4559,17.0522,19.7645,12.8705,15.9328,6.40973,-1.99788,-1.58662,-1.00451,0.505653,4.1653,3.94501,0.909904,3.79198,-0.356915,0.682323,-3.31735,-2.0671
-2242.91,0.0312627,0.00442404,2,4,1,2264.45,3.47278,14.7042,11.3488,1,0.93886,0.524505,0,0.344299,-0.389273,0,0,0.757207,13.1777,16.6708,2.26312,1.29551,0.312298,0.39163,0.518068,0.684558,0.941525,1.2197,1.44366,1.44756,1.23804,0.932528,0.584915,0.378857,0.745914,0.16306,0.371817,-0.996609,-0.153103,-0.156774,0.846805,-0.976414,0.0674834,-0.300527,1.18088,0.0836334,-0.998715,-1.11332,-0.753889,-0.691456,1.69977,1.37664,-0.0336895,0.70814,-1.03115,-0.402276,-1.73392,-1.42569,4.11536,5.16077,6.82692,9.02087,12.4071,16.0728,19.024,19.0755,16.3145,12.2885,7.70782,4.99245,9.16929,7.06553,10.2427,4.9941,13.8575,18.1903,27.4559,17.0522,19.7645,12.8705,15.9328,6.40973,-1.99788,-1.58662,-1.00451,0.505653,4.1653,3.94501,0.909904,3.79198,-0.356915,0.682323,-3.31735,-2.0671
-2258.31,0.915927,0.00101074,10,1023,0,2275.03,3.77322,15.1026,11.8546,1,0.907903,0.795489,0,0.419179,0.0281876,0,0,0.605311,11.5983,12.64,1.09419,1.33939,0.349912,0.401968,0.557296,0.755879,1.05504,1.36544,1.61192,1.62276,1.37655,1.05234,0.634531,0.396599,2.1703,0.206373,0.534419,-0.962864,-0.1769,0.305811,1.23916,-0.203044,0.610541,-0.454763,0.246802,0.201701,0.611581,-1.91735,-0.428273,-0.449459,2.44463,2.12702,-0.0426865,1.6901,-1.44211,-0.0960627,-1.90948,-0.913359,4.05839,4.66215,6.46369,8.76691,12.2367,15.8368,18.6956,18.8212,15.9656,12.2054,7.35948,4.59988,15.5147,5.70638,9.22702,3.57272,11.1703,17.2899,25.0638,17.5467,19.032,9.667,8.58944,5.62001,0.776571,-0.913667,0.217906,0.330543,2.53201,2.60671,1.41299,2.52561,0.261855,0.838322,-0.704778,-0.253513
-2255.62,0.983125,0.00132499,10,1023,0,2274.95,3.66407,14.4761,12.0694,1,0.889945,0.354405,0,0.456069,-0.144491,0,0,0.923861,9.94056,11.9694,0.689118,1.30553,0.420006,0.480556,0.658855,0.887786,1.23615,1.59898,1.88246,1.89735,1.60929,1.23257,0.748301,0.470066,2.08951,0.163624,0.298892,-0.276484,-0.196083,0.185196,0.802835,0.201851,0.0608039,-0.51525,-0.0206721,-0.702071,-0.0963116,-1.89146,-0.987111,-0.306884,1.13157,1.66714,-0.603381,1.49059,-1.19306,0.153549,-1.9224,-1.06446,4.17509,4.777,6.54938,8.82509,12.288,15.8948,18.7127,18.8607,15.9972,12.2524,7.43853,4.67272,15.8804,6.01216,8.64984,7.94753,12.0972,18.0436,24.4348,21.3127,17.4743,10.3168,7.85817,1.17469,-0.166796,-1.10312,-0.497294,0.0489739,1.04184,1.43346,-0.00433318,1.39227,-0.372584,0.450088,-1.03908,-0.492979
-2252.62,0.991303,0.00197474,10,1023,0,2279.27,3.93461,17.4422,12.0833,1,0.820573,-0.161489,0,0.571542,0.316274,0,0,0.934822,10.6374,11.6684,3.08557,1.29318,0.341336,0.447445,0.607976,0.796821,1.11382,1.46644,1.74041,1.74963,1.49739,1.10323,0.687973,0.41914,-0.407617,-0.176432,1.57858,0.939736,-0.701524,0.569395,0.32794,-0.0701322,0.0305581,0.774638,-0.370066,0.13831,0.951353,0.421387,-1.72648,1.03615,0.147177,1.4978,-0.186819,0.301931,1.38864,-1.59759,-0.0879892,0.400161,3.63092,4.75963,6.46727,8.47608,11.8481,15.5991,18.5134,18.6114,15.9283,11.7355,7.31822,4.45854,0.549827,3.10756,16.3488,13.8965,5.98609,17.8382,18.8511,16.2846,14.541,15.7293,4.11922,4.93556,2.17627,0.820343,-3.74238,3.50876,-0.815082,4.14532,-1.08606,-0.0693489,3.28916,-4.40194,-0.957752,1.08037
-2251.99,0.616062,0.00297858,10,1023,0,2272.37,2.9727,18.0898,12.1351,1,0.942327,0.38976,0,0.334694,0.319937,0,0,0.863555,14.2337,13.2729,1.08422,1.33566,0.346886,0.385197,0.508494,0.671202,0.916844,1.1714,1.36772,1.37665,1.17777,0.908401,0.57965,0.375057,0.819136,-0.797121,0.0517451,-2.0853,-0.471528,0.564579,1.66985,-0.418387,-0.814119,-0.893248,0.695259,0.650717,0.301635,-1.03319,-1.2729,-0.675148,-0.383442,-0.608891,-0.62678,-0.589384,-0.0663626,1.81856,-2.14323,-0.150727,4.93745,5.48275,7.23772,9.55366,13.05,16.6733,19.4676,19.5948,16.7639,12.9299,8.25054,5.33843,7.97756,1.27671,6.58983,-0.868678,9.37267,17.1593,24.5247,15.3598,11.1142,7.39363,10.3385,7.58173,0.713146,-1.08108,-0.958964,-1.07184,-0.13513,0.120764,0.570374,-0.115207,0.153168,1.77671,-1.52054,0.243092
-2239.9,0.995078,0.0021674,10,1023,0,2268.9,3.2775,18.6267,11.288,1,0.848859,0.279415,0,0.528619,-0.455597,0,0,0.845198,10.4672,7.61772,8.23864,1.30448,0.422526,0.508974,0.673805,0.878602,1.20144,1.55868,1.83296,1.8459,1.58453,1.20532,0.755632,0.488467,0.809035,-0.0928552,1.08376,0.518399,0.435829,0.313682,0.144575,0.085963,-0.26034,-0.112306,0.915706,-1.38738,0.547456,-0.68453,0.59456,1.08524,0.559508,0.254149,-0.777948,0.516109,-0.680086,0.840478,-0.503921,0.531809,4.42266,5.32753,7.05286,9.19651,12.5757,16.315,19.186,19.3214,16.5856,12.6163,7.90935,5.11288,5.99009,2.9173,8.72122,7.7689,9.52397,11.3422,12.4348,12.2824,9.19781,7.34181,8.57363,-2.42817,1.74803,-3.24638,1.62331,7.63357,5.02583,4.18039,-1.74025,7.52041,-0.11085,9.04867,-5.20657,10.0351
-2250.21,0.779885,0.00327812,10,1023,0,2267.72,4.09032,17.8802,12.2239,1,0.927854,0.324583,0,0.372945,-0.110295,0,0,0.939404,12.9841,17.803,1.95435,1.3126,0.275251,0.330863,0.483942,0.629434,0.916628,1.19847,1.42313,1.43542,1.20389,0.896696,0.540219,0.325078,0.649818,-0.434978,-0.465976,0.654571,-1.58839,-0.165726,0.571412,-0.000657416,-0.12446,-0.722133,0.191668,0.880463,-1.54455,-1.0076,1.06711,-1.19853,0.236539,-0.316223,0.00255929,1.17157,0.341081,-1.63712,-0.536974,-0.299252,3.5739,4.29597,6.28356,8.17266,11.9016,15.5611,18.4781,18.6377,15.6315,11.6428,7.01428,4.22086,8.86124,2.57734,4.90016,14.7434,4.59524,18.6966,27.302,23.7068,19.0602,10.0175,10.1962,11.2157,-2.80114,-1.54623,2.36657,-1.94222,1.35811,0.215409,0.784289,3.06161,1.41671,-2.28115,-0.684471,-0.532978
-2249.97,0.941768,0.00327108,10,1023,0,2275.7,3.17162,15.3651,11.7282,1,0.895944,-0.482413,0,0.444167,0.400403,0,0,0.779073,10.4246,9.07502,3.83683,1.3115,0.43771,0.508988,0.692456,0.876213,1.22573,1.57433,1.8509,1.86922,1.58444,1.20646,0.763747,0.498883,0.338729,-1.50875,2.05111,-0.524735,-1.74927,1.78623,0.638556,0.317167,0.0387152,-0.346093,0.492782,0.765057,-1.07603,-0.860047,-1.15407,0.987293,1.21334,1.13005,0.0474098,0.771535,0.273774,0.872378,-1.56863,0.810827,4.56293,5.30597,7.21855,9.13413,12.7776,16.4117,19.2948,19.4858,16.5171,12.5768,7.96172,5.20063,4.92425,-1.94306,13.8978,5.00912,2.91501,20.0004,17.623,16.4765,13.0387,8.41436,8.19613,7.14008,-3.50621,-5.83079,-1.58034,0.523232,-1.32923,3.20808,-2.30318,-0.666298,-2.05486,-0.157092,-5.34549,2.67564
-2251.97,0.173032,0.00444314,2,7,1,2280.52,3.17149,15.364,11.7302,1,0.895292,-0.480817,0,0.445479,0.402293,0,0,0.779087,10.4363,9.07909,3.84059,1.30326,0.436325,0.509365,0.688395,0.865465,1.22168,1.58148,1.85245,1.86459,1.58708,1.20399,0.766168,0.490777,0.335738,-1.51588,2.04958,-0.519766,-1.75433,1.79142,0.635867,0.312277,0.0364866,-0.334798,0.496757,0.756949,-1.0701,-0.865173,-1.15003,0.985251,1.21646,1.12403,0.0567623,0.762823,0.263412,0.87467,-1.56502,0.814551,4.55361,5.31588,7.18428,9.03223,12.7498,16.5048,19.3327,19.4594,16.5632,12.5652,7.99594,5.12189,4.90455,-1.99071,13.8852,4.93266,2.83486,20.1005,17.6294,16.4192,13.048,8.43244,8.2369,7.05077,-3.48889,-5.87144,-1.54558,0.546778,-1.32666,3.2107,-2.2685,-0.678224,-2.08618,-0.123437,-5.33008,2.7005
-2256.77,0.981434,0.00139955,10,1023,0,2274.14,3.85754,15.2317,11.9828,1,0.923693,0.19787,0,0.383133,0.163115,0,0,0.966561,9.07349,8.71121,5.43474,1.35017,0.433162,0.514943,0.713166,0.92065,1.3344,1.7417,2.04718,2.0666,1.74826,1.30888,0.802201,0.492897,0.939148,-2.01048,1.55919,-0.253565,-1.33357,1.63216,1.26281,0.158125,-0.480952,-0.29718,0.309329,0.749191,-0.138302,-1.53123,-1.41368,0.771498,1.9339,1.1284,0.506029,0.611131,-0.356033,0.366421,-1.29293,0.945995,3.93029,4.67233,6.4709,8.35351,12.1077,15.8033,18.575,18.7513,15.8628,11.8761,7.27876,4.4723,6.61989,-2.56661,10.9423,6.56171,6.28639,19.4619,20.6873,17.1566,12.4621,9.54,7.4873,6.46655,0.571855,-9.27208,-5.27695,4.81795,10.4116,9.24736,5.97913,5.57282,-0.416571,3.0689,-5.65487,6.16352
-2252.56,0.997131,0.00205046,10,1023,0,2283.84,6.96545,17.6211,15.1715,1,0.902356,0.173478,0,0.430992,-0.349486,0,0,0.920742,7.322,8.13901,3.95192,1.34121,0.0801561,0.22075,0.449405,0.775517,1.20536,1.7113,2.11537,2.12869,1.7572,1.21167,0.57586,0.187406,1.04928,1.65334,0.366577,-0.514952,-0.252299,-1.26184,1.19698,-0.718001,0.0504048,-0.232614,0.732851,0.0881995,-0.863981,-1.12964,0.756157,0.240321,-0.607383,0.408128,-0.247652,-0.240163,1.05961,0.973124,-1.3744,-0.00485825,0.586903,1.61633,3.29054,5.67833,8.82561,12.5302,15.4888,15.5863,12.8662,8.87182,4.21645,1.37218,4.26939,7.42091,4.58645,3.88925,7.96745,8.14196,19.7347,13.1151,13.0822,8.08285,6.80001,1.68575,-4.53801,-6.24255,2.55323,2.11735,-1.03526,4.40105,-1.10409,1.57714,4.99066,4.69285,-5.61841,-0.0110138
-2244.09,0.898209,0.00308328,10,1023,0,2275.04,9.63483,20.5585,13.2911,1,0.38312,0.683003,0,0.923698,-0.467454,0,0,0.561242,10.8433,10.5191,5.30205,1.36386,-0.177039,-0.098182,0.0564566,0.258939,0.580389,0.905155,1.17536,1.19625,0.936926,0.564762,0.155222,-0.126317,0.427003,-0.875496,1.48848,0.72432,-0.677809,1.54637,0.782191,0.734171,0.0737079,0.217384,0.884376,0.186471,-0.697705,-1.0143,0.27561,-0.0194965,1.21221,-0.347334,0.0356023,1.37598,-1.87858,-0.312792,-0.893098,0.00567052,-1.91969,-1.06461,0.612174,2.80774,6.29331,9.81484,12.7448,12.9713,10.1593,6.12387,1.68311,-1.36969,3.4355,-8.90246,14.6903,8.08142,-4.24692,18.6732,12.337,11.9546,4.49209,4.38827,9.21861,1.30277,-3.77562,-1.20396,-2.66456,-0.91552,7.38892,-1.58834,2.42368,6.60693,-2.37993,0.575617,-4.28741,-0.902723
-2241.52,0.517939,0.00383815,10,1023,0,2268.16,12.5455,18.9769,14.5837,1,0.720494,0.227437,0,0.693461,-0.775886,0,0,0.588449,7.95138,13.7407,3.24759,1.30167,-0.612877,-0.494388,-0.274246,-0.0177117,0.413313,0.896944,1.25614,1.2477,0.919378,0.414912,-0.185383,-0.523739,1.03251,-0.124167,1.82492,1.1941,-0.464313,1.39973,0.340112,0.400727,0.359145,0.380994,1.56628,0.64494,-0.671892,-0.901907,0.252914,-0.0952894,-1.04835,1.16905,-0.487979,-0.970487,1.20861,0.600527,-1.33692,0.235086,-4.87321,-3.93107,-2.18063,-0.140832,3.28641,7.13194,9.98803,9.92093,7.31032,3.29912,-1.47405,-4.16445,3.7709,-6.07762,14.6739,11.2027,-0.332436,22.2173,15.6767,16.1707,12.5241,7.73802,13.0892,0.960337,-4.33838,-1.77588,-4.31758,-3.20402,-0.528206,-0.630359,-0.861737,-1.9428,2.08381,0.494081,-6.63849,-1.56268
-2241.99,0.98383,0.00234656,10,1023,0,2261.21,11.34,19.8261,14.0267,1,0.43935,0.700545,0,0.898316,-0.105317,0,0,0.705794,6.6678,9.27445,3.70944,1.29741,-0.562155,-0.417921,-0.17032,0.148342,0.690394,1.23796,1.67445,1.70189,1.26111,0.679385,-0.0380466,-0.445462,1.20036,0.0823693,0.362689,-0.345925,0.420481,1.13263,1.85486,0.817141,0.574145,0.582765,-0.0276062,0.722964,-0.545684,-0.213839,-0.389379,0.737824,0.716999,0.503023,-0.576101,-0.485619,-2.08752,0.475202,0.158475,-0.260351,-3.74834,-2.78661,-1.13566,0.989112,4.60341,8.25447,11.1649,11.3478,8.40884,4.53001,-0.253688,-2.97025,7.71002,-1.01666,2.32769,-2.27758,6.31635,14.4807,22.2765,13.7426,9.92211,7.62355,-0.385027,4.20815,-3.35843,-1.67805,-1.60372,2.45232,3.50699,4.09149,2.11836,2.83195,-2.41247,2.78193,0.326821,-2.12165
-2248.21,0.984053,0.00342094,9,511,0,2266.56,10.9138,19.4556,13.9133,1,0.654218,-0.500487,0,0.756306,-0.335021,0,0,0.798294,8.15213,10.6829,2.1003,1.34187,-0.39933,-0.297908,-0.0765067,0.221808,0.601454,1.06713,1.41685,1.44314,1.09151,0.60525,0.0349449,-0.326803,0.786134,0.185571,0.802593,0.140823,-0.109574,2.20691,0.929077,1.23479,0.726751,0.69097,0.751431,0.809256,-0.581297,-0.0609024,-0.858227,0.642451,0.99286,0.0161927,-0.655059,-0.919442,-2.62601,0.829018,0.379081,0.325866,-3.25539,-2.42858,-0.623692,1.80821,4.90313,8.69941,11.5503,11.7646,8.89815,4.93408,0.284875,-2.66414,3.56071,-0.582729,5.94989,2.68799,3.31822,25.289,17.4088,20.0625,13.5003,9.81278,6.31545,4.25442,-1.10803,0.0804644,-1.92327,0.74492,1.10955,-2.64747,-3.24139,-3.92742,-6.06165,0.267559,0.0701164,0.320464
-2259.7,0.955452,0.00497269,9,1023,0,2281.02,11.4398,21.0728,13.486,1,0.626359,-0.306675,0,0.779535,0.350183,0,0,0.885055,4.74219,8.3551,0.843511,1.29092,-0.779103,-0.609671,-0.248219,0.191248,0.951518,1.72381,2.31235,2.32683,1.77993,0.934538,-0.0477864,-0.665647,0.404192,-0.170589,0.12573,1.61622,0.758533,2.24042,0.43307,-0.743096,0.381239,0.906134,0.583986,0.0365284,0.237621,0.640575,0.734806,-0.319866,0.953508,1.98997,0.405224,-0.428647,-1.03321,0.704025,1.02874,1.50748,-3.69466,-2.89118,-1.1771,0.906934,4.51228,8.17462,10.9656,11.0343,8.44076,4.43176,-0.226612,-3.15663,-1.44473,-4.30165,-0.480112,11.5274,9.91996,23.6132,14.9218,7.33712,11.7979,10.7924,3.55348,-3.24561,0.49833,0.585547,0.649921,0.189134,0.689761,1.70148,-0.167725,-1.14142,-1.11917,0.5515,0.952871,1.30839
-2257.52,0.076647,0.00683513,9,511,0,2280.97,11.0921,20.3942,12.8259,1,0.714844,-0.0994882,0,0.699284,0.477953,0,0,0.872733,5.30655,5.91857,0.784547,1.2892,-0.638322,-0.487062,-0.149897,0.237538,0.920291,1.62156,2.14347,2.16463,1.682,0.896081,0.0195819,-0.51833,0.135556,-0.301995,0.690585,-0.101751,0.827042,1.36631,0.891754,-0.0880847,1.19381,1.22527,-1.12576,-0.135116,0.84936,0.924651,0.24699,-0.612814,0.935136,1.65663,0.943382,-1.15622,-0.0236636,0.220898,0.514738,1.24745,-3.38729,-2.58462,-0.795437,1.26051,4.88357,8.60488,11.3744,11.4867,8.92562,4.7551,0.103912,-2.75054,-2.13961,-3.31057,2.22397,0.583866,7.31655,12.5154,12.7595,8.79369,12.0572,8.86231,-4.57641,-2.75219,0.682211,0.557885,0.439767,-0.476289,0.878578,1.52006,0.813016,-0.993649,0.300163,0.540756,-0.071221,0.843924
-2253.4,0.999182,0.00187078,10,1023,0,2285.79,10.5055,21.0322,13.601,1,0.656485,0.457946,0,0.754339,-0.621411,0,0,0.635715,8.83899,11.8307,0.256099,1.31658,-0.328471,-0.228279,-0.0298301,0.237905,0.604768,1.0375,1.36082,1.3923,1.02431,0.601817,0.0804394,-0.250872,-0.0934036,0.36544,0.703882,-0.207998,0.0936859,1.26654,0.754836,0.342115,-0.764267,-0.128146,0.47089,0.335465,1.28482,0.642519,0.401804,1.60024,-0.558619,1.75026,-1.43156,-0.353563,-1.15018,-0.423231,1.4174,1.36138,-2.90335,-2.01775,-0.263668,2.10284,5.34554,9.17047,12.0283,12.3065,9.0539,5.31945,0.711003,-2.21746,-3.38469,1.48835,6.05002,-0.00851848,5.53312,19.361,17.3055,13.8667,1.13492,3.5305,4.82714,1.04536,0.185519,0.0196765,-0.0501001,0.321532,-0.034929,0.20507,-0.193597,0.0512814,0.0545027,0.0220698,0.165256,0.138832
-2251.14,0.987351,0.00278838,10,1023,0,2282.86,9.53721,23.4219,14.6019,1,0.676085,0.166068,0,0.736824,-0.324028,0,0,0.931358,5.4858,6.75919,5.99659,1.31045,-0.349443,-0.183877,0.14,0.541264,1.14848,1.82418,2.35488,2.40324,1.84936,1.15984,0.309104,-0.232156,1.18807,-0.177678,0.926313,0.177052,-1.35387,-0.0234701,1.29789,-0.305779,0.859275,-0.0579533,1.08152,0.0225159,-1.60073,-1.22567,0.0699268,-0.541583,-0.537504,-1.13578,2.44984,0.0989482,0.227245,-0.396455,-1.15672,0.0392845,-1.91697,-1.00871,0.768011,2.96926,6.30033,10.0071,12.9184,13.1837,10.1452,6.36267,1.69568,-1.27356,4.3201,-1.72518,5.25311,3.35524,-1.49442,8.21921,17.2252,9.45941,12.7306,5.01162,6.79885,-0.948766,-11.5965,-6.6832,-1.26993,-2.82973,0.772419,-4.48109,13.5055,3.54002,1.44121,-0.946559,-8.25392,-0.0555381
-2251.14,3.99179e-45,0.0324303,1,3,1,2275.39,9.53721,23.4219,14.6019,1,0.676085,0.166068,0,0.736824,-0.324028,0,0,0.931358,5.4858,6.75919,5.99659,1.31045,-0.349443,-0.183877,0.14,0.541264,1.14848,1.82418,2.35488,2.40324,1.84936,1.15984,0.309104,-0.232156,1.18807,-0.177678,0.926313,0.177052,-1.35387,-0.0234701,1.29789,-0.305779,0.859275,-0.0579533,1.08152,0.0225159,-1.60073,-1.22567,0.0699268,-0.541583,-0.537504,-1.13578,2.44984,0.0989482,0.227245,-0.396455,-1.15672,0.0392845,-1.91697,-1.00871,0.768011,2.96926,6.30033,10.0071,12.9184,13.1837,10.1452,6.36267,1.69568,-1.27356,4.3201,-1.72518,5.25311,3.35524,-1.49442,8.21921,17.2252,9.45941,12.7306,5.01162,6.79885,-0.948766,-11.5965,-6.6832,-1.26993,-2.82973,0.772419,-4.48109,13.5055,3.54002,1.44121,-0.946559,-8.25392,-0.0555381
-2251.14,0,0.0757267,0,1,1,2272.18,9.53721,23.4219,14.6019,1,0.676085,0.166068,0,0.736824,-0.324028,0,0,0.931358,5.4858,6.75919,5.99659,1.31045,-0.349443,-0.183877,0.14,0.541264,1.14848,1.82418,2.35488,2.40324,1.84936,1.15984,0.309104,-0.232156,1.18807,-0.177678,0.926313,0.177052,-1.35387,-0.0234701,1.29789,-0.305779,0.859275,-0.0579533,1.08152,0.0225159,-1.60073,-1.22567,0.0699268,-0.541583,-0.537504,-1.13578,2.44984,0.0989482,0.227245,-0.396455,-1.15672,0.0392845,-1.91697,-1.00871,0.768011,2.96926,6.30033,10.0071,12.9184,13.1837,10.1452,6.36267,1.69568,-1.27356,4.3201,-1.72518,5.25311,3.35524,-1.49442,8.21921,17.2252,9.45941,12.7306,5.01162,6.79885,-0.948766,-11.5965,-6.6832,-1.26993,-2.82973,0.772419,-4.48109,13.5055,3.54002,1.44121,-0.946559,-8.25392,-0.0555381
-2240.79,0.869336,0.00746661,10,1023,0,2270.86,14.0486,28.6126,10.119,1,0.257137,0.588168,0,0.966375,0.591912,0,0,0.551089,6.96555,7.04117,4.7223,1.28888,-0.910099,-0.801039,-0.546322,-0.236535,0.274397,0.790759,1.18747,1.22185,0.843254,0.250194,-0.413161,-0.844424,-0.429375,-1.04112,0.909173,-0.620613,-0.220663,0.228888,1.01376,1.28675,-0.448415,-0.294323,0.0403059,0.253306,0.136815,0.396843,-0.138116,0.78505,1.09141,0.8388,-0.478742,0.0590039,-0.355971,1.14062,1.17223,-0.179896,-6.33934,-5.57968,-3.80543,-1.6476,1.91133,5.50807,8.27141,8.51084,5.87373,1.74274,-2.87789,-5.88187,-4.56942,-8.53453,5.19725,-4.65116,-1.00467,2.98915,9.04799,10.9678,-1.52445,-1.54971,-0.473789,0.194728,-3.37194,-4.10227,0.664462,-0.348686,2.98565,5.01903,4.88597,7.14394,0.162359,2.84059,2.01573,-2.10552
-2243.39,0.996894,0.00548999,10,1023,0,2261.64,14.2093,28.4937,11.4197,1,0.759176,0.245841,0,0.650885,-0.371759,0,0,0.895186,4.6275,6.13019,4.95848,1.28711,-1.43142,-1.2109,-0.831694,-0.395181,0.357922,1.16727,1.77885,1.8339,1.21296,0.350219,-0.654522,-1.26144,0.93157,0.0950561,0.109816,-1.58393,-1.13688,-0.677932,0.109275,-2.05283,0.042563,-0.490565,-0.365071,-0.784416,-0.57891,-1.34136,0.0992798,-0.383414,-0.614103,0.765013,0.229868,0.0744604,-1.22105,0.1935,-2.48735,1.2266,-6.62388,-5.60344,-3.84867,-1.8287,1.65628,5.40153,8.23164,8.48638,5.61297,1.62064,-3.0288,-5.83733,-2.94465,-5.25612,-3.43245,-8.15909,-2.87048,2.72736,8.7146,0.343889,5.81481,-0.327497,-4.50273,-9.00048,-6.03175,-7.60527,-0.775584,0.736146,-0.193868,6.06828,2.98731,6.35014,-4.01983,2.1901,-11.1656,5.35283
-2247.65,0.917845,0.00717718,9,1023,0,2269.25,14.7568,25.5498,12.6259,1,0.771615,0.528854,0,0.63609,0.0898506,0,0,0.843944,6.56528,5.85821,1.86761,1.29971,-1.07561,-0.955892,-0.685979,-0.344359,0.15508,0.742331,1.16073,1.19939,0.771597,0.16803,-0.547065,-1.00624,0.95291,-0.887648,0.910773,0.529229,-1.12367,0.880781,0.728977,0.132301,-0.800655,-0.0821071,0.656222,0.727762,0.175181,1.14681,0.71562,-0.551337,2.75545,0.342236,-0.836232,-0.89666,1.00009,0.0507511,1.60545,-0.789005,-7.06168,-6.2757,-4.50364,-2.26081,1.01815,4.87361,7.62053,7.87431,5.06575,1.10316,-3.59163,-6.60624,-1.31119,-7.62858,0.293042,0.415494,-3.48618,6.63764,7.96326,5.91456,0.504317,0.453582,-0.0275751,-1.83659,-0.626357,0.714474,0.603228,-1.12031,4.30764,1.42042,-0.0492606,-0.206451,2.20405,0.232176,2.10023,-2.11533
